document_id,application_id,doc_type,doc_category,status,submission_date,reviewed,printed,archived
DOC_017149,APP_004192,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 07:21:06,True,False,False
DOC_017150,APP_004192,Mietbescheinigung,Student,Received,2024-10-03 08:24:49,True,False,False
DOC_017151,APP_004193,Formblatt 1,Student,Received,2024-10-05 04:01:58,True,False,False
DOC_017152,APP_004193,Immatrikulationsbescheinigung,Student,Received,2024-10-05 04:01:58,True,False,False
DOC_017153,APP_004194,Formblatt 1,Student,Received,2024-10-11 14:03:36,True,False,False
DOC_017154,APP_004194,Immatrikulationsbescheinigung,Student,Received,2024-10-11 14:03:36,True,False,False
DOC_017155,APP_004194,Formblatt 3,Eltern,Received,2024-10-11 14:03:36,True,False,False
DOC_017156,APP_004194,Einkommensnachweis Eltern,Eltern,Received,2024-09-22 09:58:22,True,False,False
DOC_017157,APP_004194,Mietbescheinigung,Student,Received,2024-10-11 14:03:36,True,False,False
DOC_017158,APP_004195,Formblatt 1,Student,Received,2024-10-04 00:43:14,True,False,False
DOC_017159,APP_004195,Immatrikulationsbescheinigung,Student,Received,2024-10-04 00:43:14,True,False,False
DOC_017160,APP_004195,Mietbescheinigung,Student,Received,2024-10-04 00:43:14,True,False,False
DOC_017161,APP_004196,Formblatt 1,Student,Received,2024-10-09 04:55:24,True,False,False
DOC_017162,APP_004196,Immatrikulationsbescheinigung,Student,Received,2024-10-09 04:55:24,True,False,False
DOC_017163,APP_004196,Formblatt 3,Eltern,Received,2024-10-09 04:55:24,True,False,False
DOC_017164,APP_004196,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 02:37:32,True,False,False
DOC_017165,APP_004197,Formblatt 1,Student,Received,2024-10-05 20:12:58,True,False,False
DOC_017166,APP_004197,Immatrikulationsbescheinigung,Student,Received,2024-10-05 20:12:58,True,False,False
DOC_017167,APP_004197,Formblatt 3,Eltern,Received,2024-10-05 20:12:58,True,False,False
DOC_017168,APP_004197,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 21:27:29,True,False,False
DOC_017169,APP_004197,Mietbescheinigung,Student,Received,2024-10-05 20:12:58,True,False,False
DOC_017170,APP_004198,Formblatt 1,Student,Received,2024-10-07 07:32:40,True,False,False
DOC_017171,APP_004198,Immatrikulationsbescheinigung,Student,Received,2024-10-07 07:32:40,True,False,False
DOC_017172,APP_004198,Formblatt 3,Eltern,Received,2024-10-07 07:32:40,True,False,False
DOC_017173,APP_004198,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 00:59:03,True,False,False
DOC_017174,APP_004198,Mietbescheinigung,Student,Received,2024-10-07 07:32:40,True,False,False
DOC_017175,APP_004199,Formblatt 1,Student,Received,2024-10-05 16:33:30,True,False,False
DOC_017176,APP_004199,Immatrikulationsbescheinigung,Student,Received,2024-10-05 16:33:30,True,False,False
DOC_017177,APP_004199,Formblatt 3,Eltern,Received,2024-10-05 16:33:30,True,False,False
DOC_017178,APP_004199,Einkommensnachweis Eltern,Eltern,Received,2024-09-22 15:40:14,True,False,False
DOC_017179,APP_004200,Formblatt 1,Student,Received,2024-10-28 15:47:48,True,False,False
DOC_017180,APP_004200,Immatrikulationsbescheinigung,Student,Received,2024-09-26 22:07:14,True,False,False
DOC_017181,APP_004200,Formblatt 3,Eltern,Received,2024-09-26 22:07:14,True,False,False
DOC_017182,APP_004200,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 20:38:10,True,False,False
DOC_017183,APP_004201,Formblatt 1,Student,Received,2024-10-09 20:54:26,True,False,False
DOC_017184,APP_004201,Immatrikulationsbescheinigung,Student,Received,2024-10-09 20:54:26,True,False,False
DOC_017185,APP_004201,Formblatt 3,Eltern,Received,2024-10-09 20:54:26,True,False,False
DOC_017186,APP_004201,Einkommensnachweis Eltern,Eltern,Received,2024-10-09 20:54:26,True,False,False
DOC_017187,APP_004201,Mietbescheinigung,Student,Received,2024-10-09 20:54:26,True,False,False
DOC_017188,APP_004202,Formblatt 1,Student,Received,2024-10-07 17:26:39,True,False,False
DOC_017189,APP_004202,Immatrikulationsbescheinigung,Student,Received,2024-10-07 17:26:39,True,False,False
DOC_017190,APP_004202,Formblatt 3,Eltern,Received,2024-10-07 17:26:39,True,False,False
DOC_017191,APP_004202,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 09:14:57,True,False,False
DOC_017192,APP_004203,Formblatt 1,Student,Received,2024-10-10 14:55:38,True,False,False
DOC_017193,APP_004203,Immatrikulationsbescheinigung,Student,Received,2024-10-10 14:55:38,True,False,False
DOC_017194,APP_004203,Formblatt 3,Eltern,Received,2024-10-10 14:55:38,True,False,False
DOC_017195,APP_004203,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 20:25:32,True,False,False
DOC_017196,APP_004203,Mietbescheinigung,Student,Received,2024-10-10 14:55:38,True,False,False
DOC_017197,APP_004204,Formblatt 1,Student,Received,2024-10-08 14:30:50,True,False,False
DOC_017198,APP_004204,Immatrikulationsbescheinigung,Student,Received,2024-10-08 14:30:50,True,False,False
DOC_017199,APP_004204,Formblatt 3,Eltern,Received,2024-10-30 13:57:46,True,False,False
DOC_017200,APP_004204,Einkommensnachweis Eltern,Eltern,Received,2024-09-28 00:07:28,True,False,False
DOC_017201,APP_004205,Formblatt 1,Student,Received,2024-10-02 02:26:12,True,False,False
DOC_017202,APP_004205,Immatrikulationsbescheinigung,Student,Received,2024-10-02 02:26:12,True,False,False
DOC_017203,APP_004206,Formblatt 1,Student,Received,2024-09-30 01:16:22,True,False,False
DOC_017204,APP_004206,Immatrikulationsbescheinigung,Student,Received,2024-09-30 01:16:22,True,False,False
DOC_017205,APP_004207,Formblatt 1,Student,Received,2024-10-08 16:43:42,True,False,False
DOC_017206,APP_004207,Immatrikulationsbescheinigung,Student,Received,2024-10-08 16:43:42,True,False,False
DOC_017207,APP_004207,Formblatt 3,Eltern,Received,2024-10-08 16:43:42,True,False,False
DOC_017208,APP_004207,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 10:50:54,True,False,False
DOC_017209,APP_004207,Mietbescheinigung,Student,Received,2024-10-08 16:43:42,True,False,False
DOC_017210,APP_004208,Formblatt 1,Student,Received,2024-10-14 15:33:47,True,False,False
DOC_017211,APP_004208,Immatrikulationsbescheinigung,Student,Received,2024-10-14 15:33:47,True,False,False
DOC_017212,APP_004208,Formblatt 3,Eltern,Received,2024-10-14 15:33:47,True,False,False
DOC_017213,APP_004208,Einkommensnachweis Eltern,Eltern,Received,2024-09-20 23:52:50,True,False,False
DOC_017214,APP_004209,Formblatt 1,Student,Received,2024-10-13 21:54:04,True,False,False
DOC_017215,APP_004209,Immatrikulationsbescheinigung,Student,Received,2024-10-13 21:54:04,True,False,False
DOC_017216,APP_004209,Formblatt 3,Eltern,Received,2024-10-13 21:54:04,True,False,False
DOC_017217,APP_004209,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 21:30:10,True,False,False
DOC_017218,APP_004210,Formblatt 1,Student,Received,2024-10-06 18:42:02,True,False,False
DOC_017219,APP_004210,Immatrikulationsbescheinigung,Student,Received,2024-10-06 18:42:02,True,False,False
DOC_017220,APP_004210,Formblatt 3,Eltern,Received,2024-10-06 18:42:02,True,False,False
DOC_017221,APP_004210,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 13:22:46,True,False,False
DOC_017222,APP_004211,Formblatt 1,Student,Received,2024-10-22 17:22:47,True,False,False
DOC_017223,APP_004211,Immatrikulationsbescheinigung,Student,Received,2024-10-22 17:22:47,True,False,False
DOC_017224,APP_004211,Formblatt 3,Eltern,Received,2024-10-22 17:22:47,True,False,False
DOC_017225,APP_004211,Einkommensnachweis Eltern,Eltern,Received,2024-09-29 07:43:38,True,False,False
DOC_017226,APP_004211,Mietbescheinigung,Student,Received,2024-10-22 17:22:47,True,False,False
DOC_017227,APP_004212,Formblatt 1,Student,Received,2024-10-13 16:09:01,True,False,False
DOC_017228,APP_004212,Immatrikulationsbescheinigung,Student,Received,2024-10-13 16:09:01,True,False,False
DOC_017229,APP_004212,Formblatt 3,Eltern,Received,2024-10-13 16:09:01,True,False,False
DOC_017230,APP_004212,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 01:47:49,True,False,False
DOC_017231,APP_004213,Formblatt 1,Student,Received,2024-10-15 01:40:58,True,False,False
DOC_017232,APP_004213,Immatrikulationsbescheinigung,Student,Received,2024-10-15 01:40:58,True,False,False
DOC_017233,APP_004213,Formblatt 3,Eltern,Received,2024-10-15 01:40:58,True,False,False
DOC_017234,APP_004213,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 10:30:16,True,False,False
DOC_017235,APP_004214,Formblatt 1,Student,Received,2024-10-01 03:45:50,True,False,False
DOC_017236,APP_004214,Immatrikulationsbescheinigung,Student,Received,2024-10-01 03:45:50,True,False,False
DOC_017237,APP_004214,Formblatt 3,Eltern,Received,2024-10-01 03:45:50,True,False,False
DOC_017238,APP_004214,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 13:04:51,True,False,False
DOC_017239,APP_004214,Mietbescheinigung,Student,Received,2024-10-01 03:45:50,True,False,False
DOC_017240,APP_004215,Formblatt 1,Student,Received,2024-10-06 23:36:45,True,False,False
DOC_017241,APP_004215,Immatrikulationsbescheinigung,Student,Received,2024-10-06 23:36:45,True,False,False
DOC_017242,APP_004215,Formblatt 3,Eltern,Received,2024-10-06 23:36:45,True,False,False
DOC_017243,APP_004215,Einkommensnachweis Eltern,Eltern,Received,2024-09-26 22:57:44,True,False,False
DOC_017244,APP_004215,Mietbescheinigung,Student,Received,2024-10-06 23:36:45,True,False,False
DOC_017245,APP_004216,Formblatt 1,Student,Received,2024-10-18 06:33:47,True,False,False
DOC_017246,APP_004216,Immatrikulationsbescheinigung,Student,Received,2024-10-18 06:33:47,True,False,False
DOC_017247,APP_004216,Formblatt 3,Eltern,Received,2024-10-18 06:33:47,True,False,False
DOC_017248,APP_004216,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 16:41:19,True,False,False
DOC_017249,APP_004217,Formblatt 1,Student,Received,2024-10-16 00:11:26,True,False,False
DOC_017250,APP_004217,Immatrikulationsbescheinigung,Student,Received,2024-10-16 00:11:26,True,False,False
DOC_017251,APP_004217,Formblatt 3,Eltern,Received,2024-10-16 00:11:26,True,False,False
DOC_017252,APP_004217,Einkommensnachweis Eltern,Eltern,Received,2024-09-29 10:10:04,True,False,False
DOC_017253,APP_004218,Formblatt 1,Student,Received,2024-10-14 06:54:19,True,False,False
DOC_017254,APP_004218,Immatrikulationsbescheinigung,Student,Received,2024-10-14 06:54:19,True,False,False
DOC_017255,APP_004218,Formblatt 3,Eltern,Received,2024-10-14 06:54:19,True,False,False
DOC_017256,APP_004218,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 14:31:25,True,False,False
DOC_017257,APP_004219,Formblatt 1,Student,Received,2024-10-04 13:12:20,True,False,False
DOC_017258,APP_004219,Immatrikulationsbescheinigung,Student,Received,2024-10-04 13:12:20,True,False,False
DOC_017259,APP_004219,Formblatt 3,Eltern,Received,2024-10-04 13:12:20,True,False,False
DOC_017260,APP_004219,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 13:32:55,True,False,False
DOC_017261,APP_004219,Mietbescheinigung,Student,Received,2024-10-15 16:59:54,True,False,False
DOC_017262,APP_004220,Formblatt 1,Student,Received,2024-10-12 15:17:30,True,False,False
DOC_017263,APP_004220,Immatrikulationsbescheinigung,Student,Received,2024-10-28 16:00:41,True,False,False
DOC_017264,APP_004220,Formblatt 3,Eltern,Received,2024-10-12 15:17:30,True,False,False
DOC_017265,APP_004220,Einkommensnachweis Eltern,Eltern,Received,2024-10-12 15:17:30,True,False,False
DOC_017266,APP_004220,Mietbescheinigung,Student,Received,2024-10-12 15:17:30,True,False,False
DOC_017267,APP_004221,Formblatt 1,Student,Received,2024-09-30 02:32:36,True,False,False
DOC_017268,APP_004221,Immatrikulationsbescheinigung,Student,Received,2024-09-30 02:32:36,True,False,False
DOC_017269,APP_004221,Formblatt 3,Eltern,Received,2024-09-30 02:32:36,True,False,False
DOC_017270,APP_004221,Einkommensnachweis Eltern,Eltern,Received,2024-09-20 18:33:20,True,False,False
DOC_017271,APP_004222,Formblatt 1,Student,Received,2024-10-09 12:57:39,True,False,False
DOC_017272,APP_004222,Immatrikulationsbescheinigung,Student,Received,2024-10-09 12:57:39,True,False,False
DOC_017273,APP_004222,Formblatt 3,Eltern,Received,2024-10-25 02:06:12,True,False,False
DOC_017274,APP_004222,Einkommensnachweis Eltern,Eltern,Received,2024-09-20 11:09:45,True,False,False
DOC_017275,APP_004222,Mietbescheinigung,Student,Received,2024-10-09 12:57:39,True,False,False
DOC_017276,APP_004223,Formblatt 1,Student,Received,2024-10-06 18:47:50,True,False,False
DOC_017277,APP_004223,Immatrikulationsbescheinigung,Student,Received,2024-10-06 18:47:50,True,False,False
DOC_017278,APP_004223,Formblatt 3,Eltern,Received,2024-10-28 21:55:07,True,False,False
DOC_017279,APP_004223,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 02:07:56,True,False,False
DOC_017280,APP_004224,Formblatt 1,Student,Received,2024-10-03 07:28:37,True,False,False
DOC_017281,APP_004224,Immatrikulationsbescheinigung,Student,Received,2024-10-03 07:28:37,True,False,False
DOC_017282,APP_004224,Formblatt 3,Eltern,Received,2024-10-03 07:28:37,True,False,False
DOC_017283,APP_004224,Einkommensnachweis Eltern,Eltern,Received,2024-09-20 16:38:23,True,False,False
DOC_017284,APP_004224,Mietbescheinigung,Student,Received,2024-10-03 07:28:37,True,False,False
DOC_017285,APP_004225,Formblatt 1,Student,Received,2024-10-06 03:57:42,True,False,False
DOC_017286,APP_004225,Immatrikulationsbescheinigung,Student,Received,2024-10-06 03:57:42,True,False,False
DOC_017287,APP_004225,Mietbescheinigung,Student,Received,2024-10-06 03:57:42,True,False,False
DOC_017288,APP_004226,Formblatt 1,Student,Received,2024-10-31 10:47:23,True,False,False
DOC_017289,APP_004226,Immatrikulationsbescheinigung,Student,Received,2024-10-05 20:59:31,True,False,False
DOC_017290,APP_004226,Formblatt 3,Eltern,Received,2024-10-05 20:59:31,True,False,False
DOC_017291,APP_004226,Einkommensnachweis Eltern,Eltern,Received,2024-09-21 19:38:49,True,False,False
DOC_017292,APP_004227,Formblatt 1,Student,Received,2024-10-12 08:14:59,True,False,False
DOC_017293,APP_004227,Immatrikulationsbescheinigung,Student,Received,2024-10-12 08:14:59,True,False,False
DOC_017294,APP_004227,Formblatt 3,Eltern,Received,2024-10-12 08:14:59,True,False,False
DOC_017295,APP_004227,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 18:11:49,True,False,False
DOC_017296,APP_004228,Formblatt 1,Student,Received,2024-10-01 11:29:43,True,False,False
DOC_017297,APP_004228,Immatrikulationsbescheinigung,Student,Received,2024-10-01 11:29:43,True,False,False
DOC_017298,APP_004229,Formblatt 1,Student,Received,2024-10-09 02:31:21,True,False,False
DOC_017299,APP_004229,Immatrikulationsbescheinigung,Student,Received,2024-10-09 02:31:21,True,False,False
DOC_017300,APP_004230,Formblatt 1,Student,Received,2024-10-11 18:33:21,True,False,False
DOC_017301,APP_004230,Immatrikulationsbescheinigung,Student,Received,2024-10-11 18:33:21,True,False,False
DOC_017302,APP_004230,Formblatt 3,Eltern,Received,2024-10-11 18:33:21,True,False,False
DOC_017303,APP_004230,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 22:26:38,True,False,False
DOC_017304,APP_004231,Formblatt 1,Student,Received,2024-10-27 22:34:07,True,False,False
DOC_017305,APP_004231,Immatrikulationsbescheinigung,Student,Received,2024-10-08 14:06:01,True,False,False
DOC_017306,APP_004231,Formblatt 3,Eltern,Received,2024-10-08 14:06:01,True,False,False
DOC_017307,APP_004231,Einkommensnachweis Eltern,Eltern,Received,2024-09-20 04:12:28,True,False,False
DOC_017308,APP_004232,Formblatt 1,Student,Received,2024-10-14 07:26:55,True,False,False
DOC_017309,APP_004232,Immatrikulationsbescheinigung,Student,Received,2024-10-14 07:26:55,True,False,False
DOC_017310,APP_004232,Formblatt 3,Eltern,Received,2024-10-14 07:26:55,True,False,False
DOC_017311,APP_004232,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 07:26:55,True,False,False
DOC_017312,APP_004232,Mietbescheinigung,Student,Received,2024-10-14 07:26:55,True,False,False
DOC_017313,APP_004233,Formblatt 1,Student,Received,2024-10-10 22:25:26,True,False,False
DOC_017314,APP_004233,Immatrikulationsbescheinigung,Student,Received,2024-10-10 22:25:26,True,False,False
DOC_017315,APP_004233,Formblatt 3,Eltern,Received,2024-10-10 22:25:26,True,False,False
DOC_017316,APP_004233,Einkommensnachweis Eltern,Eltern,Received,2024-09-26 07:33:19,True,False,False
DOC_017317,APP_004233,Mietbescheinigung,Student,Received,2024-10-10 22:25:26,True,False,False
DOC_017318,APP_004234,Formblatt 1,Student,Received,2024-10-01 07:55:31,True,False,False
DOC_017319,APP_004234,Immatrikulationsbescheinigung,Student,Received,2024-10-01 07:55:31,True,False,False
DOC_017320,APP_004234,Mietbescheinigung,Student,Received,2024-10-01 07:55:31,True,False,False
DOC_017321,APP_004235,Formblatt 1,Student,Received,2024-10-13 12:36:18,True,False,False
DOC_017322,APP_004235,Immatrikulationsbescheinigung,Student,Received,2024-10-13 12:36:18,True,False,False
DOC_017323,APP_004235,Formblatt 3,Eltern,Received,2024-10-13 12:36:18,True,False,False
DOC_017324,APP_004235,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 10:52:24,True,False,False
DOC_017325,APP_004235,Mietbescheinigung,Student,Received,2024-10-13 12:36:18,True,False,False
DOC_017326,APP_004236,Formblatt 1,Student,Received,2024-10-01 09:14:51,True,False,False
DOC_017327,APP_004236,Immatrikulationsbescheinigung,Student,Received,2024-10-01 09:14:51,True,False,False
DOC_017328,APP_004237,Formblatt 1,Student,Received,2024-10-12 00:26:47,True,False,False
DOC_017329,APP_004237,Immatrikulationsbescheinigung,Student,Received,2024-10-12 00:26:47,True,False,False
DOC_017330,APP_004237,Formblatt 3,Eltern,Received,2024-10-12 00:26:47,True,False,False
DOC_017331,APP_004237,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 16:16:34,True,False,False
DOC_017332,APP_004237,Mietbescheinigung,Student,Received,2024-10-12 00:26:47,True,False,False
DOC_017333,APP_004238,Formblatt 1,Student,Received,2024-10-07 23:29:05,True,False,False
DOC_017334,APP_004238,Immatrikulationsbescheinigung,Student,Received,2024-10-07 23:29:05,True,False,False
DOC_017335,APP_004238,Formblatt 3,Eltern,Received,2024-10-07 23:29:05,True,False,False
DOC_017336,APP_004238,Einkommensnachweis Eltern,Eltern,Received,2024-09-26 01:04:31,True,False,False
DOC_017337,APP_004238,Mietbescheinigung,Student,Received,2024-10-07 23:29:05,True,False,False
DOC_017338,APP_004239,Formblatt 1,Student,Received,2024-10-03 13:16:47,True,False,False
DOC_017339,APP_004239,Immatrikulationsbescheinigung,Student,Received,2024-10-03 13:16:47,True,False,False
DOC_017340,APP_004240,Formblatt 1,Student,Received,2024-10-07 08:04:53,True,False,False
DOC_017341,APP_004240,Immatrikulationsbescheinigung,Student,Received,2024-10-07 08:04:53,True,False,False
DOC_017342,APP_004240,Formblatt 3,Eltern,Received,2024-10-07 08:04:53,True,False,False
DOC_017343,APP_004240,Einkommensnachweis Eltern,Eltern,Received,2024-09-21 19:15:46,True,False,False
DOC_017344,APP_004240,Mietbescheinigung,Student,Received,2024-10-24 04:40:45,True,False,False
DOC_017345,APP_004241,Formblatt 1,Student,Received,2024-10-06 06:05:44,True,False,False
DOC_017346,APP_004241,Immatrikulationsbescheinigung,Student,Received,2024-10-06 06:05:44,True,False,False
DOC_017347,APP_004241,Formblatt 3,Eltern,Received,2024-10-06 06:05:44,True,False,False
DOC_017348,APP_004241,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 21:49:00,True,False,False
DOC_017349,APP_004242,Formblatt 1,Student,Received,2024-10-05 05:22:13,True,False,False
DOC_017350,APP_004242,Immatrikulationsbescheinigung,Student,Received,2024-10-21 17:50:42,True,False,False
DOC_017351,APP_004242,Formblatt 3,Eltern,Received,2024-10-05 05:22:13,True,False,False
DOC_017352,APP_004242,Einkommensnachweis Eltern,Eltern,Received,2024-09-22 23:01:37,True,False,False
DOC_017353,APP_004242,Mietbescheinigung,Student,Received,2024-10-05 05:22:13,True,False,False
DOC_017354,APP_004243,Formblatt 1,Student,Received,2024-10-06 05:26:19,True,False,False
DOC_017355,APP_004243,Immatrikulationsbescheinigung,Student,Received,2024-10-06 05:26:19,True,False,False
DOC_017356,APP_004243,Formblatt 3,Eltern,Received,2024-10-06 05:26:19,True,False,False
DOC_017357,APP_004243,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 06:08:34,True,False,False
DOC_017358,APP_004244,Formblatt 1,Student,Received,2024-10-04 08:11:51,True,False,False
DOC_017359,APP_004244,Immatrikulationsbescheinigung,Student,Received,2024-10-04 08:11:51,True,False,False
DOC_017360,APP_004244,Formblatt 3,Eltern,Received,2024-10-21 12:43:54,True,False,False
DOC_017361,APP_004244,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 18:49:31,True,False,False
DOC_017362,APP_004244,Mietbescheinigung,Student,Received,2024-10-04 08:11:51,True,False,False
DOC_017363,APP_004245,Formblatt 1,Student,Received,2024-10-15 07:45:53,True,False,False
DOC_017364,APP_004245,Immatrikulationsbescheinigung,Student,Received,2024-10-15 07:45:53,True,False,False
DOC_017365,APP_004245,Formblatt 3,Eltern,Received,2024-10-15 07:45:53,True,False,False
DOC_017366,APP_004245,Einkommensnachweis Eltern,Eltern,Received,2024-09-27 15:27:22,True,False,False
DOC_017367,APP_004246,Formblatt 1,Student,Received,2024-10-11 21:01:50,True,False,False
DOC_017368,APP_004246,Immatrikulationsbescheinigung,Student,Received,2024-10-11 21:01:50,True,False,False
DOC_017369,APP_004246,Formblatt 3,Eltern,Received,2024-10-11 21:01:50,True,False,False
DOC_017370,APP_004246,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 23:27:51,True,False,False
DOC_017371,APP_004247,Formblatt 1,Student,Received,2024-10-09 00:43:48,True,False,False
DOC_017372,APP_004247,Immatrikulationsbescheinigung,Student,Received,2024-10-09 00:43:48,True,False,False
DOC_017373,APP_004247,Formblatt 3,Eltern,Received,2024-10-09 00:43:48,True,False,False
DOC_017374,APP_004247,Einkommensnachweis Eltern,Eltern,Received,2024-10-09 00:43:48,True,False,False
DOC_017375,APP_004248,Formblatt 1,Student,Received,2024-10-09 18:02:17,True,False,False
DOC_017376,APP_004248,Immatrikulationsbescheinigung,Student,Received,2024-10-09 18:02:17,True,False,False
DOC_017377,APP_004248,Formblatt 3,Eltern,Received,2024-10-21 23:07:02,True,False,False
DOC_017378,APP_004248,Einkommensnachweis Eltern,Eltern,Received,2024-09-26 07:46:22,True,False,False
DOC_017379,APP_004249,Formblatt 1,Student,Received,2024-10-03 16:27:20,True,False,False
DOC_017380,APP_004249,Immatrikulationsbescheinigung,Student,Received,2024-10-03 16:27:20,True,False,False
DOC_017381,APP_004249,Formblatt 3,Eltern,Received,2024-10-03 16:27:20,True,False,False
DOC_017382,APP_004249,Einkommensnachweis Eltern,Eltern,Received,2024-09-18 18:25:30,True,False,False
DOC_017383,APP_004249,Mietbescheinigung,Student,Received,2024-10-03 16:27:20,True,False,False
DOC_017384,APP_004250,Formblatt 1,Student,Received,2024-09-27 07:40:09,True,False,False
DOC_017385,APP_004250,Immatrikulationsbescheinigung,Student,Received,2024-09-27 07:40:09,True,False,False
DOC_017386,APP_004250,Mietbescheinigung,Student,Received,2024-09-27 07:40:09,True,False,False
DOC_017387,APP_004251,Formblatt 1,Student,Received,2024-09-30 01:06:27,True,False,False
DOC_017388,APP_004251,Immatrikulationsbescheinigung,Student,Received,2024-09-30 01:06:27,True,False,False
DOC_017389,APP_004252,Formblatt 1,Student,Received,2024-10-08 03:04:05,True,False,False
DOC_017390,APP_004252,Immatrikulationsbescheinigung,Student,Received,2024-09-30 14:43:49,True,False,False
DOC_017391,APP_004253,Formblatt 1,Student,Received,2024-10-20 12:20:03,True,False,False
DOC_017392,APP_004253,Immatrikulationsbescheinigung,Student,Received,2024-10-31 20:32:04,True,False,False
DOC_017393,APP_004253,Formblatt 3,Eltern,Received,2024-10-09 16:44:23,True,False,False
DOC_017394,APP_004253,Einkommensnachweis Eltern,Eltern,Received,2024-09-25 00:34:23,True,False,False
DOC_017395,APP_004253,Mietbescheinigung,Student,Received,2024-10-09 16:44:23,True,False,False
DOC_017396,APP_004254,Formblatt 1,Student,Received,2024-10-19 09:35:55,True,False,False
DOC_017397,APP_004254,Immatrikulationsbescheinigung,Student,Received,2024-10-19 09:35:55,True,False,False
DOC_017398,APP_004254,Formblatt 3,Eltern,Received,2024-10-19 09:35:55,True,False,False
DOC_017399,APP_004254,Einkommensnachweis Eltern,Eltern,Received,2024-09-28 13:23:15,True,False,False
DOC_017400,APP_004255,Formblatt 1,Student,Received,2024-10-10 11:39:45,True,False,False
DOC_017401,APP_004255,Immatrikulationsbescheinigung,Student,Received,2024-10-10 11:39:45,True,False,False
DOC_017402,APP_004255,Formblatt 3,Eltern,Received,2024-10-10 11:39:45,True,False,False
DOC_017403,APP_004255,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 19:06:13,True,False,False
DOC_017404,APP_004256,Formblatt 1,Student,Received,2024-10-04 06:03:38,True,False,False
DOC_017405,APP_004256,Immatrikulationsbescheinigung,Student,Received,2024-10-04 06:03:38,True,False,False
DOC_017406,APP_004256,Formblatt 3,Eltern,Received,2024-10-26 11:09:07,True,False,False
DOC_017407,APP_004256,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 08:07:34,True,False,False
DOC_017408,APP_004257,Formblatt 1,Student,Received,2024-10-10 10:41:18,True,False,False
DOC_017409,APP_004257,Immatrikulationsbescheinigung,Student,Received,2024-10-10 10:41:18,True,False,False
DOC_017410,APP_004257,Formblatt 3,Eltern,Received,2024-10-10 10:41:18,True,False,False
DOC_017411,APP_004257,Einkommensnachweis Eltern,Eltern,Received,2024-09-24 16:38:40,True,False,False
DOC_017412,APP_004257,Mietbescheinigung,Student,Received,2024-10-10 10:41:18,True,False,False
DOC_017413,APP_004258,Formblatt 1,Student,Received,2024-10-11 12:51:16,True,False,False
DOC_017414,APP_004258,Immatrikulationsbescheinigung,Student,Received,2024-10-11 12:51:16,True,False,False
DOC_017415,APP_004258,Formblatt 3,Eltern,Received,2024-10-11 12:51:16,True,False,False
DOC_017416,APP_004258,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 04:08:06,True,False,False
DOC_017417,APP_004259,Formblatt 1,Student,Received,2024-10-08 21:24:37,True,False,False
DOC_017418,APP_004259,Immatrikulationsbescheinigung,Student,Received,2024-10-08 21:24:37,True,False,False
DOC_017419,APP_004259,Formblatt 3,Eltern,Received,2024-10-08 21:24:37,True,False,False
DOC_017420,APP_004259,Einkommensnachweis Eltern,Eltern,Received,2024-09-23 12:08:11,True,False,False
DOC_017421,APP_004259,Mietbescheinigung,Student,Received,2024-10-08 21:24:37,True,False,False
DOC_017422,APP_004260,Formblatt 1,Student,Received,2024-10-03 03:07:52,True,False,False
DOC_017423,APP_004260,Immatrikulationsbescheinigung,Student,Received,2024-10-24 07:55:49,True,False,False
DOC_017424,APP_004260,Formblatt 3,Eltern,Received,2024-10-03 03:07:52,True,False,False
DOC_017425,APP_004260,Einkommensnachweis Eltern,Eltern,Received,2024-09-21 18:47:57,True,False,False
DOC_017426,APP_004261,Formblatt 1,Student,Received,2024-10-01 09:08:11,True,False,False
DOC_017427,APP_004261,Immatrikulationsbescheinigung,Student,Received,2024-10-01 09:08:11,True,False,False
