application_id,student_id,is_initial_application,is_parent_independent,housing_type,status,deviation_type
APP_005698,STU_005698,True,True,Alleine,Rejected,Timeout
APP_005699,STU_005699,True,False,Alleine,Approved,None
APP_005700,STU_005700,True,True,Alleine,Approved,None
APP_005701,STU_005701,True,False,Alleine,Approved,None
APP_005702,STU_005702,True,False,Alleine,Rejected,None
APP_005703,STU_005703,True,False,Alleine,Approved,None
APP_005704,STU_005704,True,True,Alleine,Approved,None
APP_005705,STU_005705,True,False,Alleine,Approved,None
APP_005706,STU_005706,True,True,Alleine,Approved,None
APP_005707,STU_005707,True,False,Alleine,Approved,None
APP_005708,STU_005708,True,False,Alleine,Approved,None
APP_005709,STU_005709,True,False,Alleine,Pending,Switched
APP_005710,STU_005710,True,False,Alleine,Rejected,None
APP_005711,STU_005711,True,True,Alleine,Pending,Switched
APP_005712,STU_005712,True,True,Alleine,Approved,None
APP_005713,STU_005713,True,False,Alleine,Rejected,None
APP_005714,STU_005714,True,False,Alleine,Rejected,None
APP_005715,STU_005715,True,True,Alleine,Approved,None
APP_005716,STU_005716,True,False,Alleine,Pending,Switched
APP_005717,STU_005717,True,False,Alleine,Approved,None
APP_005718,STU_005718,True,False,Alleine,Approved,None
APP_005719,STU_005719,True,False,Alleine,Approved,None
APP_005720,STU_005720,True,False,Alleine,Rejected,None
APP_005721,STU_005721,True,False,Alleine,Approved,None
APP_005722,STU_005722,True,False,Alleine,Pending,Switched
APP_005723,STU_005723,True,False,Alleine,Approved,None
APP_005724,STU_005724,True,False,Alleine,Pending,Switched
APP_005725,STU_005725,True,False,Alleine,Pending,Switched
APP_005726,STU_005726,True,True,Alleine,Approved,None
APP_005727,STU_005727,True,False,Alleine,Pending,Switched
APP_005728,STU_005728,True,False,Alleine,Approved,None
APP_005729,STU_005729,True,False,Alleine,Pending,Switched
APP_005730,STU_005730,True,True,Alleine,Approved,None
APP_005731,STU_005731,True,True,Alleine,Approved,None
APP_005732,STU_005732,True,True,Alleine,Pending,Switched
APP_005733,STU_005733,True,False,Alleine,Approved,None
APP_005734,STU_005734,True,False,Alleine,Approved,None
APP_005735,STU_005735,True,False,Alleine,Approved,None
APP_005736,STU_005736,True,False,Alleine,Approved,None
APP_005737,STU_005737,True,False,Alleine,Pending,Switched
APP_005738,STU_005738,True,False,Alleine,Approved,None
APP_005739,STU_005739,True,False,Alleine,Approved,None
APP_005740,STU_005740,True,False,Alleine,Rejected,None
APP_005741,STU_005741,True,True,Alleine,Approved,None
APP_005742,STU_005742,True,False,Alleine,Approved,None
APP_005743,STU_005743,True,True,Alleine,Rejected,None
APP_005744,STU_005744,True,True,Alleine,Rejected,None
APP_005745,STU_005745,True,True,Alleine,Approved,None
APP_005746,STU_005746,True,False,Alleine,Approved,None
APP_005747,STU_005747,True,False,Alleine,Approved,None
APP_005748,STU_005748,True,False,Alleine,Approved,None
APP_005749,STU_005749,True,False,Alleine,Approved,None
APP_005750,STU_005750,True,False,Alleine,Approved,None
APP_005751,STU_005751,True,False,Alleine,Rejected,None
APP_005752,STU_005752,True,False,Alleine,Approved,None
APP_005753,STU_005753,True,False,Alleine,Approved,None
APP_005754,STU_005754,True,True,Alleine,Approved,None
APP_005755,STU_005755,True,False,Alleine,Approved,None
APP_005756,STU_005756,True,False,Alleine,Approved,None
APP_005757,STU_005757,True,False,Alleine,Approved,None
APP_005758,STU_005758,True,False,Alleine,Rejected,None
APP_005759,STU_005759,True,False,Alleine,Rejected,None
APP_005760,STU_005760,True,False,Alleine,Approved,None
APP_005761,STU_005761,True,False,Alleine,Pending,Switched
APP_005762,STU_005762,True,True,Alleine,Approved,None
APP_005763,STU_005763,True,True,Alleine,Pending,Switched
APP_005764,STU_005764,True,True,Alleine,Approved,None
APP_005765,STU_005765,True,False,Alleine,Approved,None
APP_005766,STU_005766,True,False,Alleine,Approved,None
APP_005767,STU_005767,True,False,Alleine,Approved,None
APP_005768,STU_005768,True,False,Alleine,Rejected,None
APP_005769,STU_005769,True,False,Alleine,Approved,None
APP_005770,STU_005770,True,False,Alleine,Approved,None
APP_005771,STU_005771,True,False,Alleine,Approved,None
APP_005772,STU_005772,True,False,Alleine,Approved,None
APP_005773,STU_005773,True,False,Alleine,Approved,None
APP_005774,STU_005774,True,True,Alleine,Approved,None
APP_005775,STU_005775,True,False,Alleine,Approved,None
APP_005776,STU_005776,True,False,Alleine,Approved,None
APP_005777,STU_005777,True,False,Alleine,Approved,None
APP_005778,STU_005778,True,False,Alleine,Pending,Switched
APP_005779,STU_005779,True,False,Alleine,Approved,None
APP_005780,STU_005780,True,False,Alleine,Approved,None
APP_005781,STU_005781,True,False,Alleine,Approved,None
APP_005782,STU_005782,True,False,Alleine,Pending,Switched
APP_005783,STU_005783,True,False,Alleine,Approved,None
APP_005784,STU_005784,True,False,Alleine,Rejected,None
APP_005785,STU_005785,True,False,Alleine,Approved,None
APP_005786,STU_005786,True,False,Alleine,Approved,None
APP_005787,STU_005787,True,False,Alleine,Approved,None
APP_005788,STU_005788,True,False,Alleine,Approved,None
APP_005789,STU_005789,True,False,Alleine,Pending,Switched
APP_005790,STU_005790,True,False,Alleine,Approved,None
APP_005791,STU_005791,True,False,Alleine,Approved,None
APP_005792,STU_005792,True,False,Alleine,Approved,None
APP_005793,STU_005793,True,False,Alleine,Approved,None
APP_005794,STU_005794,True,True,Alleine,Approved,None
APP_005795,STU_005795,True,False,Alleine,Rejected,None
APP_005796,STU_005796,True,False,Alleine,Approved,None
APP_005797,STU_005797,True,False,Alleine,Pending,Switched
APP_005798,STU_005798,True,False,Alleine,Approved,None
APP_005799,STU_005799,True,False,Alleine,Rejected,None
APP_005800,STU_005800,True,False,Alleine,Approved,None
APP_005801,STU_005801,True,False,Alleine,Rejected,None
APP_005802,STU_005802,True,False,Alleine,Approved,None
APP_005803,STU_005803,True,True,Alleine,Approved,None
APP_005804,STU_005804,True,False,Alleine,Rejected,Timeout
APP_005805,STU_005805,True,False,Alleine,Rejected,None
APP_005806,STU_005806,True,False,Alleine,Approved,None
APP_005807,STU_005807,True,False,Alleine,Rejected,Timeout
APP_005808,STU_005808,True,True,Alleine,Approved,None
APP_005809,STU_005809,True,False,Alleine,Rejected,None
APP_005810,STU_005810,True,False,Alleine,Approved,None
APP_005811,STU_005811,True,False,Alleine,Rejected,Shortened
APP_005812,STU_005812,True,False,Alleine,Approved,None
APP_005813,STU_005813,True,False,Alleine,Approved,None
APP_005814,STU_005814,True,False,Alleine,Rejected,None
APP_005815,STU_005815,True,True,Alleine,Approved,None
APP_005816,STU_005816,True,True,Alleine,Approved,None
APP_005817,STU_005817,True,False,Alleine,Approved,None
APP_005818,STU_005818,True,False,Alleine,Approved,None
APP_005819,STU_005819,True,False,Alleine,Approved,None
APP_005820,STU_005820,True,False,Alleine,Approved,None
APP_005821,STU_005821,True,False,Alleine,Approved,None
APP_005822,STU_005822,True,False,Alleine,Approved,None
APP_005823,STU_005823,True,False,Alleine,Approved,None
APP_005824,STU_005824,True,False,Alleine,Approved,None
APP_005825,STU_005825,True,False,Alleine,Pending,Switched
APP_005826,STU_005826,True,False,Alleine,Approved,None
APP_005827,STU_005827,True,False,Alleine,Approved,None
APP_005828,STU_005828,True,False,Alleine,Approved,None
APP_005829,STU_005829,True,False,Alleine,Approved,None
APP_005830,STU_005830,True,False,Alleine,Rejected,Timeout
APP_005831,STU_005831,True,True,Alleine,Rejected,Timeout
APP_005832,STU_005832,True,False,Alleine,Approved,None
APP_005833,STU_005833,True,False,Alleine,Approved,None
APP_005834,STU_005834,True,False,Alleine,Approved,None
APP_005835,STU_005835,True,False,Alleine,Rejected,None
APP_005836,STU_005836,True,True,Alleine,Approved,None
APP_005837,STU_005837,True,False,Alleine,Approved,None
APP_005838,STU_005838,True,False,Alleine,Rejected,Shortened
APP_005839,STU_005839,True,False,Alleine,Rejected,Timeout
APP_005840,STU_005840,True,False,Alleine,Approved,None
APP_005841,STU_005841,True,False,Alleine,Approved,None
APP_005842,STU_005842,True,False,Alleine,Approved,None
APP_005843,STU_005843,True,False,Alleine,Approved,None
APP_005844,STU_005844,True,False,Alleine,Pending,Switched
APP_005845,STU_005845,True,False,Alleine,Approved,None
APP_005846,STU_005846,True,False,Alleine,Approved,None
APP_005847,STU_005847,True,False,Alleine,Approved,None
APP_005848,STU_005848,True,False,Alleine,Rejected,None
APP_005849,STU_005849,True,False,Alleine,Approved,None
APP_005850,STU_005850,True,False,Alleine,Approved,None
APP_005851,STU_005851,True,False,Alleine,Approved,None
APP_005852,STU_005852,True,False,Alleine,Approved,None
APP_005853,STU_005853,True,True,Alleine,Approved,None
APP_005854,STU_005854,True,False,Alleine,Approved,None
APP_005855,STU_005855,True,False,Alleine,Approved,None
APP_005856,STU_005856,True,False,Alleine,Approved,None
APP_005857,STU_005857,True,False,Alleine,Pending,Switched
APP_005858,STU_005858,True,False,Alleine,Rejected,None
APP_005859,STU_005859,True,True,Alleine,Approved,None
APP_005860,STU_005860,True,False,Alleine,Rejected,None
APP_005861,STU_005861,True,False,Alleine,Approved,None
APP_005862,STU_005862,True,False,Alleine,Approved,None
APP_005863,STU_005863,True,False,Alleine,Rejected,None
APP_005864,STU_005864,True,True,Alleine,Approved,None
APP_005865,STU_005865,True,False,Alleine,Approved,None
APP_005866,STU_005866,True,False,Alleine,Approved,None
APP_005867,STU_005867,True,False,Alleine,Approved,None
APP_005868,STU_005868,True,False,Alleine,Approved,None
APP_005869,STU_005869,True,True,Alleine,Approved,None
APP_005870,STU_005870,True,False,Alleine,Approved,None
APP_005871,STU_005871,True,False,Alleine,Approved,None
APP_005872,STU_005872,True,False,Alleine,Approved,None
APP_005873,STU_005873,True,False,Alleine,Approved,None
APP_005874,STU_005874,True,False,Alleine,Rejected,None
APP_005875,STU_005875,True,False,Alleine,Pending,Switched
APP_005876,STU_005876,True,False,Alleine,Pending,Switched
APP_005877,STU_005877,True,True,Alleine,Rejected,Shortened
APP_005878,STU_005878,True,False,Alleine,Approved,None
APP_005879,STU_005879,True,True,Alleine,Pending,Switched
APP_005880,STU_005880,True,True,Alleine,Approved,None
APP_005881,STU_005881,True,False,Alleine,Approved,None
APP_005882,STU_005882,True,False,Alleine,Rejected,Shortened
APP_005883,STU_005883,True,False,Alleine,Approved,None
APP_005884,STU_005884,True,False,Alleine,Approved,None
APP_005885,STU_005885,True,False,Alleine,Approved,None
APP_005886,STU_005886,True,False,Alleine,Approved,None
APP_005887,STU_005887,True,False,Alleine,Rejected,None
APP_005888,STU_005888,True,False,Alleine,Approved,None
APP_005889,STU_005889,True,False,Alleine,Approved,None
APP_005890,STU_005890,True,False,Alleine,Approved,None
APP_005891,STU_005891,True,False,Alleine,Pending,Switched
APP_005892,STU_005892,True,False,Alleine,Approved,None
APP_005893,STU_005893,True,False,Alleine,Approved,None
APP_005894,STU_005894,True,False,Alleine,Approved,None
APP_005895,STU_005895,True,True,Alleine,Rejected,Timeout
APP_005896,STU_005896,True,True,Alleine,Approved,None
APP_005897,STU_005897,True,True,Alleine,Approved,None
APP_005898,STU_005898,True,False,Alleine,Approved,None
APP_005899,STU_005899,True,True,Alleine,Approved,None
APP_005900,STU_005900,True,False,Alleine,Approved,None
APP_005901,STU_005901,True,False,Alleine,Approved,None
APP_005902,STU_005902,True,True,Alleine,Approved,None
APP_005903,STU_005903,True,False,Alleine,Approved,None
APP_005904,STU_005904,True,True,Alleine,Approved,None
APP_005905,STU_005905,True,True,Alleine,Approved,None
APP_005906,STU_005906,True,False,Alleine,Approved,None
APP_005907,STU_005907,True,False,Alleine,Approved,None
APP_005908,STU_005908,True,False,Alleine,Rejected,None
APP_005909,STU_005909,True,False,Alleine,Approved,None
APP_005910,STU_005910,True,False,Alleine,Pending,Switched
APP_005911,STU_005911,True,False,Alleine,Approved,None
APP_005912,STU_005912,True,False,Alleine,Approved,None
APP_005913,STU_005913,True,False,Alleine,Approved,None
APP_005914,STU_005914,True,False,Alleine,Approved,None
APP_005915,STU_005915,True,False,Alleine,Approved,None
APP_005916,STU_005916,True,False,Alleine,Approved,None
APP_005917,STU_005917,True,False,Alleine,Rejected,None
APP_005918,STU_005918,True,False,Alleine,Approved,None
APP_005919,STU_005919,True,False,Alleine,Rejected,Shortened
APP_005920,STU_005920,True,False,Alleine,Approved,None
APP_005921,STU_005921,True,False,Alleine,Rejected,None
APP_005922,STU_005922,True,False,Alleine,Rejected,None
APP_005923,STU_005923,True,True,Alleine,Approved,None
APP_005924,STU_005924,True,False,Alleine,Approved,None
APP_005925,STU_005925,True,False,Alleine,Approved,None
APP_005926,STU_005926,True,False,Alleine,Approved,None
APP_005927,STU_005927,True,False,Alleine,Approved,None
APP_005928,STU_005928,True,False,Alleine,Rejected,Shortened
APP_005929,STU_005929,True,False,Alleine,Approved,None
APP_005930,STU_005930,True,False,Alleine,Pending,Switched
APP_005931,STU_005931,True,False,Alleine,Approved,None
APP_005932,STU_005932,True,True,Alleine,Approved,None
APP_005933,STU_005933,True,False,Alleine,Approved,None
APP_005934,STU_005934,True,False,Alleine,Approved,None
APP_005935,STU_005935,True,False,Alleine,Approved,None
APP_005936,STU_005936,True,True,Alleine,Approved,None
APP_005937,STU_005937,True,False,Alleine,Approved,None
APP_005938,STU_005938,True,False,Alleine,Approved,None
APP_005939,STU_005939,True,True,Alleine,Approved,None
APP_005940,STU_005940,True,False,Alleine,Approved,None
APP_005941,STU_005941,True,False,Alleine,Approved,None
APP_005942,STU_005942,True,False,Alleine,Approved,None
APP_005943,STU_005943,True,False,Alleine,Approved,None
APP_005944,STU_005944,True,False,Alleine,Approved,None
APP_005945,STU_005945,True,False,Alleine,Rejected,None
APP_005946,STU_005946,True,True,Alleine,Approved,None
APP_005947,STU_005947,True,True,Alleine,Approved,None
APP_005948,STU_005948,True,False,Alleine,Approved,None
APP_005949,STU_005949,True,False,Alleine,Approved,None
APP_005950,STU_005950,True,False,Alleine,Approved,None
APP_005951,STU_005951,True,False,Alleine,Rejected,None
APP_005952,STU_005952,True,False,Alleine,Pending,Switched
APP_005953,STU_005953,True,False,Alleine,Approved,None
APP_005954,STU_005954,True,False,Alleine,Rejected,None
APP_005955,STU_005955,True,False,Alleine,Approved,None
APP_005956,STU_005956,True,False,Alleine,Approved,None
APP_005957,STU_005957,True,False,Alleine,Rejected,Shortened
APP_005958,STU_005958,True,False,Alleine,Approved,None
APP_005959,STU_005959,True,False,Alleine,Rejected,None
APP_005960,STU_005960,True,False,Alleine,Approved,None
APP_005961,STU_005961,True,False,Alleine,Approved,None
APP_005962,STU_005962,True,False,Alleine,Pending,Switched
APP_005963,STU_005963,True,False,Alleine,Approved,None
APP_005964,STU_005964,True,False,Alleine,Approved,None
APP_005965,STU_005965,True,False,Alleine,Rejected,None
APP_005966,STU_005966,True,False,Alleine,Approved,None
APP_005967,STU_005967,True,False,Alleine,Rejected,Timeout
APP_005968,STU_005968,True,False,Alleine,Approved,None
APP_005969,STU_005969,True,False,Alleine,Approved,None
APP_005970,STU_005970,True,False,Alleine,Approved,None
APP_005971,STU_005971,True,True,Alleine,Pending,Switched
APP_005972,STU_005972,True,False,Alleine,Approved,None
APP_005973,STU_005973,True,False,Alleine,Approved,None
APP_005974,STU_005974,True,True,Alleine,Rejected,Shortened
APP_005975,STU_005975,True,False,Alleine,Approved,None
APP_005976,STU_005976,True,False,Alleine,Pending,Switched
APP_005977,STU_005977,True,False,Alleine,Rejected,Shortened
APP_005978,STU_005978,True,False,Alleine,Approved,None
APP_005979,STU_005979,True,False,Alleine,Approved,None
APP_005980,STU_005980,True,True,Alleine,Approved,None
APP_005981,STU_005981,True,False,Alleine,Approved,None
APP_005982,STU_005982,True,False,Alleine,Approved,None
APP_005983,STU_005983,True,False,Alleine,Approved,None
APP_005984,STU_005984,True,True,Alleine,Approved,None
APP_005985,STU_005985,True,False,Alleine,Approved,None
APP_005986,STU_005986,True,False,Alleine,Rejected,Timeout
APP_005987,STU_005987,True,False,Alleine,Rejected,None
APP_005988,STU_005988,True,False,Alleine,Pending,Switched
APP_005989,STU_005989,True,False,Alleine,Approved,None
APP_005990,STU_005990,True,False,Alleine,Approved,None
APP_005991,STU_005991,True,False,Alleine,Approved,None
APP_005992,STU_005992,True,False,Alleine,Approved,None
APP_005993,STU_005993,True,True,Alleine,Approved,None
APP_005994,STU_005994,True,False,Alleine,Approved,None
APP_005995,STU_005995,True,True,Alleine,Approved,None
APP_005996,STU_005996,True,True,Alleine,Approved,None
APP_005997,STU_005997,True,True,Alleine,Approved,None
APP_005998,STU_005998,True,False,Alleine,Rejected,None
APP_005999,STU_005999,True,False,Alleine,Approved,None
APP_006000,STU_006000,True,False,Alleine,Rejected,None
APP_006001,STU_006001,True,False,Alleine,Approved,None
APP_006002,STU_006002,True,False,Alleine,Rejected,None
APP_006003,STU_006003,True,False,Alleine,Pending,Switched
APP_006004,STU_006004,True,False,Alleine,Rejected,None
APP_006005,STU_006005,True,True,Alleine,Approved,None
APP_006006,STU_006006,True,False,Alleine,Approved,None
APP_006007,STU_006007,True,True,Alleine,Approved,None
APP_006008,STU_006008,True,False,Alleine,Approved,None
APP_006009,STU_006009,True,False,Alleine,Approved,None
APP_006010,STU_006010,True,False,Alleine,Rejected,Shortened
APP_006011,STU_006011,True,True,Alleine,Rejected,Shortened
APP_006012,STU_006012,True,False,Alleine,Approved,None
APP_006013,STU_006013,True,False,Alleine,Approved,None
APP_006014,STU_006014,True,False,Alleine,Approved,None
APP_006015,STU_006015,True,False,Alleine,Approved,None
APP_006016,STU_006016,True,False,Alleine,Pending,Switched
APP_006017,STU_006017,True,False,Alleine,Approved,None
APP_006018,STU_006018,True,False,Alleine,Approved,None
APP_006019,STU_006019,True,False,Alleine,Pending,Switched
APP_006020,STU_006020,True,True,Alleine,Approved,None
APP_006021,STU_006021,True,False,Alleine,Rejected,None
APP_006022,STU_006022,True,False,Alleine,Approved,None
APP_006023,STU_006023,True,False,Alleine,Approved,None
APP_006024,STU_006024,True,False,Alleine,Approved,None
APP_006025,STU_006025,True,False,Alleine,Approved,None
APP_006026,STU_006026,True,False,Alleine,Approved,None
APP_006027,STU_006027,True,False,Alleine,Approved,None
APP_006028,STU_006028,True,False,Alleine,Approved,None
APP_006029,STU_006029,True,False,Alleine,Approved,None
APP_006030,STU_006030,True,False,Alleine,Rejected,Timeout
APP_006031,STU_006031,True,False,Alleine,Approved,None
APP_006032,STU_006032,True,False,Alleine,Approved,None
APP_006033,STU_006033,True,True,Alleine,Approved,None
APP_006034,STU_006034,True,False,Alleine,Approved,None
APP_006035,STU_006035,True,False,Alleine,Rejected,None
APP_006036,STU_006036,True,False,Alleine,Approved,None
APP_006037,STU_006037,True,False,Alleine,Rejected,None
APP_006038,STU_006038,True,False,Alleine,Approved,None
APP_006039,STU_006039,True,False,Alleine,Approved,None
APP_006040,STU_006040,True,False,Alleine,Approved,None
APP_006041,STU_006041,True,True,Alleine,Approved,None
APP_006042,STU_006042,True,False,Alleine,Approved,None
APP_006043,STU_006043,True,True,Alleine,Approved,None
APP_006044,STU_006044,True,False,Alleine,Pending,Switched
APP_006045,STU_006045,True,True,Alleine,Approved,None
APP_006046,STU_006046,True,False,Alleine,Approved,None
APP_006047,STU_006047,True,False,Alleine,Approved,None
APP_006048,STU_006048,True,False,Alleine,Approved,None
APP_006049,STU_006049,True,False,Alleine,Pending,Switched
APP_006050,STU_006050,True,False,Alleine,Pending,Switched
APP_006051,STU_006051,True,False,Alleine,Rejected,Timeout
APP_006052,STU_006052,True,True,Alleine,Approved,None
APP_006053,STU_006053,True,False,Alleine,Rejected,None
APP_006054,STU_006054,True,True,Alleine,Approved,None
APP_006055,STU_006055,True,True,Alleine,Rejected,None
APP_006056,STU_006056,True,False,Alleine,Rejected,None
APP_006057,STU_006057,True,False,Alleine,Rejected,None
APP_006058,STU_006058,True,False,Alleine,Approved,None
APP_006059,STU_006059,True,False,Alleine,Rejected,None
APP_006060,STU_006060,True,True,Alleine,Rejected,Shortened
APP_006061,STU_006061,True,False,Alleine,Approved,None
APP_006062,STU_006062,True,False,Alleine,Approved,None
APP_006063,STU_006063,True,False,Alleine,Approved,None
APP_006064,STU_006064,True,False,Alleine,Rejected,None
APP_006065,STU_006065,True,False,Alleine,Approved,None
APP_006066,STU_006066,True,False,Alleine,Rejected,None
APP_006067,STU_006067,True,True,Alleine,Approved,None
APP_006068,STU_006068,True,True,Alleine,Rejected,Timeout
APP_006069,STU_006069,True,False,Alleine,Approved,None
APP_006070,STU_006070,True,False,Alleine,Approved,None
APP_006071,STU_006071,True,True,Alleine,Pending,Switched
APP_006072,STU_006072,True,False,Alleine,Rejected,Shortened
APP_006073,STU_006073,True,False,Alleine,Approved,None
APP_006074,STU_006074,True,False,Alleine,Rejected,None
APP_006075,STU_006075,True,False,Alleine,Rejected,Shortened
APP_006076,STU_006076,True,True,Alleine,Rejected,None
APP_006077,STU_006077,True,False,Alleine,Approved,None
APP_006078,STU_006078,True,False,Alleine,Rejected,None
APP_006079,STU_006079,True,True,Alleine,Pending,Switched
APP_006080,STU_006080,True,False,Alleine,Approved,None
APP_006081,STU_006081,True,False,Alleine,Rejected,Timeout
APP_006082,STU_006082,True,False,Alleine,Approved,None
APP_006083,STU_006083,True,False,Alleine,Approved,None
APP_006084,STU_006084,True,False,Alleine,Approved,None
APP_006085,STU_006085,True,False,Alleine,Approved,None
APP_006086,STU_006086,True,False,Alleine,Rejected,Shortened
APP_006087,STU_006087,True,False,Alleine,Rejected,None
APP_006088,STU_006088,True,False,Alleine,Approved,None
APP_006089,STU_006089,True,False,Alleine,Rejected,Shortened
APP_006090,STU_006090,True,False,Alleine,Approved,None
APP_006091,STU_006091,True,False,Alleine,Approved,None
APP_006092,STU_006092,True,False,Alleine,Approved,None
APP_006093,STU_006093,True,False,Alleine,Approved,None
APP_006094,STU_006094,True,False,Alleine,Approved,None
APP_006095,STU_006095,True,False,Alleine,Approved,None
APP_006096,STU_006096,True,False,Alleine,Approved,None
APP_006097,STU_006097,True,True,Alleine,Approved,None
APP_006098,STU_006098,True,False,Alleine,Approved,None
APP_006099,STU_006099,True,False,Alleine,Approved,None
APP_006100,STU_006100,True,False,Alleine,Rejected,Timeout
APP_006101,STU_006101,True,False,Alleine,Approved,None
APP_006102,STU_006102,True,True,Alleine,Approved,None
APP_006103,STU_006103,True,False,Alleine,Approved,None
APP_006104,STU_006104,True,False,Alleine,Approved,None
APP_006105,STU_006105,True,False,Alleine,Approved,None
APP_006106,STU_006106,True,True,Alleine,Approved,None
APP_006107,STU_006107,True,False,Alleine,Approved,None
APP_006108,STU_006108,True,True,Alleine,Approved,None
APP_006109,STU_006109,True,False,Alleine,Approved,None
APP_006110,STU_006110,True,False,Alleine,Approved,None
APP_006111,STU_006111,True,False,Alleine,Approved,None
APP_006112,STU_006112,True,True,Alleine,Approved,None
APP_006113,STU_006113,True,True,Alleine,Approved,None
APP_006114,STU_006114,True,True,Alleine,Approved,None
APP_006115,STU_006115,True,True,Alleine,Approved,None
APP_006116,STU_006116,True,False,Alleine,Approved,None
APP_006117,STU_006117,True,False,Alleine,Rejected,Shortened
APP_006118,STU_006118,True,False,Alleine,Rejected,None
APP_006119,STU_006119,True,False,Alleine,Approved,None
APP_006120,STU_006120,True,False,Alleine,Pending,Switched
APP_006121,STU_006121,True,False,Alleine,Approved,None
APP_006122,STU_006122,True,False,Alleine,Approved,None
APP_006123,STU_006123,True,False,Alleine,Approved,None
APP_006124,STU_006124,True,False,Alleine,Approved,None
APP_006125,STU_006125,True,False,Alleine,Approved,None
APP_006126,STU_006126,True,True,Alleine,Approved,None
APP_006127,STU_006127,True,True,Alleine,Approved,None
APP_006128,STU_006128,True,False,Alleine,Approved,None
APP_006129,STU_006129,True,False,Alleine,Approved,None
APP_006130,STU_006130,True,False,Alleine,Approved,None
APP_006131,STU_006131,True,True,Alleine,Approved,None
APP_006132,STU_006132,True,True,Alleine,Rejected,None
APP_006133,STU_006133,True,False,Alleine,Approved,None
APP_006134,STU_006134,True,False,Alleine,Approved,None
APP_006135,STU_006135,True,False,Alleine,Rejected,Shortened
APP_006136,STU_006136,True,False,Alleine,Rejected,None
APP_006137,STU_006137,True,False,Alleine,Rejected,None
APP_006138,STU_006138,True,False,Alleine,Approved,None
APP_006139,STU_006139,True,False,Alleine,Rejected,None
APP_006140,STU_006140,True,False,Alleine,Approved,None
APP_006141,STU_006141,True,False,Alleine,Approved,None
APP_006142,STU_006142,True,False,Alleine,Approved,None
APP_006143,STU_006143,True,False,Alleine,Approved,None
APP_006144,STU_006144,True,False,Alleine,Approved,None
APP_006145,STU_006145,True,False,Alleine,Approved,None
APP_006146,STU_006146,True,False,Alleine,Approved,None
APP_006147,STU_006147,True,False,Alleine,Approved,None
APP_006148,STU_006148,True,False,Alleine,Approved,None
APP_006149,STU_006149,True,False,Alleine,Rejected,None
APP_006150,STU_006150,True,False,Alleine,Approved,None
APP_006151,STU_006151,True,False,Alleine,Approved,None
APP_006152,STU_006152,True,False,Alleine,Approved,None
APP_006153,STU_006153,True,False,Alleine,Approved,None
APP_006154,STU_006154,True,False,Alleine,Approved,None
APP_006155,STU_006155,True,False,Alleine,Approved,None
APP_006156,STU_006156,True,False,Alleine,Approved,None
APP_006157,STU_006157,True,False,Alleine,Approved,None
APP_006158,STU_006158,True,False,Alleine,Approved,None
APP_006159,STU_006159,True,True,Alleine,Approved,None
APP_006160,STU_006160,True,True,Alleine,Rejected,Shortened
APP_006161,STU_006161,True,False,Alleine,Approved,None
APP_006162,STU_006162,True,False,Alleine,Approved,None
APP_006163,STU_006163,True,False,Alleine,Approved,None
APP_006164,STU_006164,True,True,Alleine,Approved,None
APP_006165,STU_006165,True,False,Alleine,Approved,None
APP_006166,STU_006166,True,False,Alleine,Rejected,None
APP_006167,STU_006167,True,False,Alleine,Approved,None
APP_006168,STU_006168,True,False,Alleine,Approved,None
APP_006169,STU_006169,True,True,Alleine,Approved,None
APP_006170,STU_006170,True,False,Alleine,Pending,Switched
APP_006171,STU_006171,True,True,Alleine,Approved,None
APP_006172,STU_006172,True,False,Alleine,Rejected,None
APP_006173,STU_006173,True,False,Alleine,Pending,Switched
APP_006174,STU_006174,True,False,Alleine,Approved,None
APP_006175,STU_006175,True,False,Alleine,Approved,None
APP_006176,STU_006176,True,False,Alleine,Pending,Switched
APP_006177,STU_006177,True,True,Alleine,Approved,None
APP_006178,STU_006178,True,True,Alleine,Approved,None
APP_006179,STU_006179,True,False,Alleine,Rejected,None
APP_006180,STU_006180,True,False,Alleine,Rejected,None
APP_006181,STU_006181,True,False,Alleine,Approved,None
APP_006182,STU_006182,True,True,Alleine,Approved,None
APP_006183,STU_006183,True,False,Alleine,Pending,Switched
APP_006184,STU_006184,True,False,Alleine,Approved,None
APP_006185,STU_006185,True,False,Alleine,Approved,None
APP_006186,STU_006186,True,False,Alleine,Approved,None
APP_006187,STU_006187,True,True,Alleine,Pending,Switched
APP_006188,STU_006188,True,False,Alleine,Approved,None
APP_006189,STU_006189,True,True,Alleine,Approved,None
APP_006190,STU_006190,True,False,Alleine,Approved,None
APP_006191,STU_006191,True,False,Alleine,Approved,None
APP_006192,STU_006192,True,True,Alleine,Rejected,Timeout
APP_006193,STU_006193,True,True,Alleine,Approved,None
APP_006194,STU_006194,True,False,Alleine,Rejected,Timeout
APP_006195,STU_006195,True,False,Alleine,Pending,Switched
APP_006196,STU_006196,True,False,Alleine,Rejected,Shortened
APP_006197,STU_006197,True,False,Alleine,Approved,None
APP_006198,STU_006198,True,False,Alleine,Rejected,Timeout
APP_006199,STU_006199,True,False,Alleine,Approved,None
APP_006200,STU_006200,True,False,Alleine,Approved,None
APP_006201,STU_006201,True,False,Alleine,Rejected,None
APP_006202,STU_006202,True,False,Alleine,Rejected,None
