case_id;event_id;activity;timestamp;sorting_integer;case_sorting_integer;org_resource
APP_001011;E_012427;Receive Parent Data;2024-12-15 09:59:29;12427;3;System
APP_001011;E_012428;Send Application Mail;2024-12-15 10:01:55;12428;4;System
APP_001099;E_012429;Application started;2024-12-15 10:03:40;12429;1;System
APP_001099;E_012430;Request Parent Data;2024-12-15 10:04:52;12430;2;System
APP_001011;E_012431;Receive Application;2024-12-15 10:06:00;12431;5;System
APP_001011;E_012432;Review Document;2024-12-15 10:29:33;12432;6;Clerk
APP_001080;E_012433;Receive Parent Data;2024-12-15 10:43:41;12433;3;System
APP_001080;E_012434;Send Application Mail;2024-12-15 10:45:15;12434;4;System
APP_001080;E_012435;Receive Application;2024-12-15 10:48:59;12435;5;System
APP_001011;E_012436;Assess Application;2024-12-15 11:03:47;12436;7;Clerk
APP_001011;E_012437;Send Rejection;2024-12-15 11:09:46;12437;8;Clerk
APP_001011;E_012438;Application handled;2024-12-15 11:09:46;12438;9;System
APP_001080;E_012439;Review Document;2024-12-15 11:11:39;12439;6;Clerk
APP_001080;E_012440;Request Missing Documents;2024-12-15 11:24:43;12440;7;Clerk
APP_000971;E_012441;Receive Missing Documents;2024-12-15 11:56:15;12441;8;System
APP_000859;E_012442;Receive Missing Documents;2024-12-15 12:06:12;12442;8;System
APP_001030;E_012443;Receive Parent Data;2024-12-15 12:10:00;12443;3;System
APP_001030;E_012444;Send Application Mail;2024-12-15 12:11:36;12444;4;System
APP_001030;E_012445;Receive Application;2024-12-15 12:14:53;12445;5;System
APP_000859;E_012446;Review Document;2024-12-15 12:21:49;12446;9;Clerk
APP_000971;E_012447;Review Document;2024-12-15 12:22:22;12447;9;Clerk
APP_001015;E_012448;Receive Missing Documents;2024-12-15 12:23:45;12448;11;System
APP_000971;E_012449;Request Missing Documents;2024-12-15 12:30:44;12449;10;Clerk
APP_000859;E_012450;Assess Application;2024-12-15 12:36:24;12450;10;Clerk
APP_001030;E_012451;Assess Application;2024-12-15 12:36:29;12451;6;Clerk
APP_000859;E_012452;Calculate Claim;2024-12-15 12:50:21;12452;11;Clerk
APP_001015;E_012453;Review Document;2024-12-15 12:51:29;12453;12;Clerk
APP_000859;E_012454;Send Notification;2024-12-15 13:04:25;12454;12;Clerk
APP_000859;E_012455;Application handled;2024-12-15 13:04:25;12455;13;System
APP_001030;E_012456;Calculate Claim;2024-12-15 13:05:01;12456;7;Clerk
APP_001030;E_012457;Send Notification;2024-12-15 13:17:55;12457;8;Clerk
APP_001030;E_012458;Application handled;2024-12-15 13:17:55;12458;9;System
APP_001015;E_012459;Assess Application;2024-12-15 13:19:36;12459;13;Clerk
APP_001067;E_012460;Receive Parent Data;2024-12-15 13:27:13;12460;3;System
APP_001067;E_012461;Send Application Mail;2024-12-15 13:29:06;12461;4;System
APP_001067;E_012462;Receive Application;2024-12-15 13:30:10;12462;5;System
APP_001015;E_012463;Send Rejection;2024-12-15 13:32:31;12463;14;Clerk
APP_001015;E_012464;Application handled;2024-12-15 13:32:31;12464;15;System
APP_001067;E_012465;Assess Application;2024-12-15 13:56:19;12465;6;Clerk
APP_001100;E_012466;Application started;2024-12-15 14:08:46;12466;1;System
APP_001100;E_012467;Request Parent Data;2024-12-15 14:09:21;12467;2;System
APP_001101;E_012468;Application started;2024-12-15 14:13:01;12468;1;System
APP_001101;E_012469;Request Parent Data;2024-12-15 14:14:52;12469;2;System
APP_001067;E_012470;Calculate Claim;2024-12-15 14:17:33;12470;7;Clerk
APP_001067;E_012471;Send Notification;2024-12-15 14:23:17;12471;8;Clerk
APP_001067;E_012472;Application handled;2024-12-15 14:23:17;12472;9;System
APP_001078;E_012473;Receive Missing Documents;2024-12-15 15:29:47;12473;8;System
APP_001102;E_012474;Application started;2024-12-15 15:35:24;12474;1;System
APP_001102;E_012475;Request Parent Data;2024-12-15 15:36:34;12475;2;System
APP_001103;E_012476;Application started;2024-12-15 15:44:05;12476;1;System
APP_001103;E_012477;Request Parent Data;2024-12-15 15:44:58;12477;2;System
APP_001104;E_012478;Application started;2024-12-15 15:46:33;12478;1;System
APP_001104;E_012479;Request Parent Data;2024-12-15 15:48:00;12479;2;System
APP_001078;E_012480;Review Document;2024-12-15 15:49:32;12480;9;Clerk
APP_001001;E_012481;Receive Missing Documents;2024-12-15 16:03:21;12481;11;System
APP_001078;E_012482;Assess Application;2024-12-15 16:10:38;12482;10;Clerk
APP_001001;E_012483;Review Document;2024-12-15 16:30:27;12483;12;Clerk
APP_000908;E_012484;Receive Missing Documents;2024-12-15 16:33:28;12484;9;System
APP_001105;E_012485;Application started;2024-12-15 16:36:04;12485;1;System
APP_001078;E_012486;Calculate Claim;2024-12-15 16:36:15;12486;11;Clerk
APP_001105;E_012487;Request Parent Data;2024-12-15 16:37:26;12487;2;System
APP_001001;E_012488;Send Rejection;2024-12-15 16:43:21;12488;13;Clerk
APP_001001;E_012489;Application handled;2024-12-15 16:43:21;12489;14;System
APP_001078;E_012490;Send Notification;2024-12-15 16:47:17;12490;12;Clerk
APP_001078;E_012491;Application handled;2024-12-15 16:47:17;12491;13;System
APP_000908;E_012492;Review Document;2024-12-15 17:03:40;12492;10;Clerk
APP_000893;E_012493;Receive Missing Documents;2024-12-15 17:19:47;12493;11;System
APP_000908;E_012494;Assess Application;2024-12-15 17:32:53;12494;11;Clerk
APP_000893;E_012495;Review Document;2024-12-15 17:42:06;12495;12;Clerk
APP_000908;E_012496;Calculate Claim;2024-12-15 17:50:52;12496;12;Clerk
APP_000908;E_012497;Send Notification;2024-12-15 18:03:53;12497;13;Clerk
APP_000908;E_012498;Application handled;2024-12-15 18:03:53;12498;14;System
APP_000893;E_012499;Assess Application;2024-12-15 18:17:49;12499;13;Clerk
APP_000893;E_012500;Calculate Claim;2024-12-15 18:30:48;12500;14;Clerk
APP_000969;E_012501;Receive Missing Documents;2024-12-15 18:31:52;12501;9;System
APP_001106;E_012502;Application started;2024-12-15 18:42:55;12502;1;System
APP_001106;E_012503;Request Parent Data;2024-12-15 18:44:13;12503;2;System
APP_000893;E_012504;Send Notification;2024-12-15 18:44:35;12504;15;Clerk
APP_000893;E_012505;Application handled;2024-12-15 18:44:35;12505;16;System
APP_000969;E_012506;Review Document;2024-12-15 19:03:14;12506;10;Clerk
APP_000930;E_012507;Receive Parent Data;2024-12-15 19:08:41;12507;3;System
APP_000930;E_012508;Send Application Mail;2024-12-15 19:09:54;12508;4;System
APP_000930;E_012509;Receive Application;2024-12-15 19:12:56;12509;5;System
APP_001088;E_012510;Receive Missing Documents;2024-12-15 19:14:06;12510;9;System
APP_000930;E_012511;Review Document;2024-12-15 19:22:56;12511;6;Clerk
APP_000969;E_012512;Assess Application;2024-12-15 19:27:36;12512;11;Clerk
APP_000952;E_012513;Receive Missing Documents;2024-12-15 19:30:20;12513;11;System
APP_001088;E_012514;Review Document;2024-12-15 19:30:51;12514;10;Clerk
APP_000952;E_012515;Review Document;2024-12-15 19:47:27;12515;12;Clerk
APP_000930;E_012516;Assess Application;2024-12-15 19:48:58;12516;7;Clerk
APP_001088;E_012517;Assess Application;2024-12-15 19:49:53;12517;11;Clerk
APP_000969;E_012518;Calculate Claim;2024-12-15 19:57:48;12518;12;Clerk
APP_000930;E_012519;Calculate Claim;2024-12-15 20:07:01;12519;8;Clerk
APP_001088;E_012520;Calculate Claim;2024-12-15 20:07:35;12520;12;Clerk
APP_000969;E_012521;Send Notification;2024-12-15 20:08:32;12521;13;Clerk
APP_000969;E_012522;Application handled;2024-12-15 20:08:32;12522;14;System
APP_000952;E_012523;Assess Application;2024-12-15 20:13:04;12523;13;Clerk
APP_000924;E_012524;Receive Missing Documents;2024-12-15 20:18:08;12524;8;System
APP_001088;E_012525;Send Notification;2024-12-15 20:22:56;12525;13;Clerk
APP_001088;E_012526;Application handled;2024-12-15 20:22:56;12526;14;System
APP_000930;E_012527;Send Notification;2024-12-15 20:22:58;12527;9;Clerk
APP_000930;E_012528;Application handled;2024-12-15 20:22:58;12528;10;System
APP_000952;E_012529;Calculate Claim;2024-12-15 20:34:13;12529;14;Clerk
APP_000952;E_012530;Send Notification;2024-12-15 20:47:44;12530;15;Clerk
APP_000952;E_012531;Application handled;2024-12-15 20:47:44;12531;16;System
APP_000924;E_012532;Review Document;2024-12-15 20:54:43;12532;9;Clerk
APP_001107;E_012533;Application started;2024-12-15 21:21:07;12533;1;System
APP_001107;E_012534;Request Parent Data;2024-12-15 21:22:20;12534;2;System
APP_000924;E_012535;Assess Application;2024-12-15 21:27:47;12535;10;Clerk
APP_000924;E_012536;Send Rejection;2024-12-15 21:37:12;12536;11;Clerk
APP_000924;E_012537;Application handled;2024-12-15 21:37:12;12537;12;System
APP_001005;E_012538;Receive Missing Documents;2024-12-15 22:06:13;12538;8;System
APP_001029;E_012539;Receive Parent Data;2024-12-15 22:13:16;12539;3;System
APP_001029;E_012540;Send Application Mail;2024-12-15 22:15:30;12540;4;System
APP_001029;E_012541;Receive Application;2024-12-15 22:17:09;12541;5;System
APP_001005;E_012542;Review Document;2024-12-15 22:26:38;12542;9;Clerk
APP_001029;E_012543;Request Missing Documents;2024-12-15 22:27:49;12543;6;Clerk
APP_001005;E_012544;Request Missing Documents;2024-12-15 22:40:12;12544;10;Clerk
APP_001108;E_012545;Application started;2024-12-15 23:09:43;12545;1;System
APP_001108;E_012546;Send Application Mail;2024-12-15 23:12:20;12546;2;System
APP_001108;E_012547;Receive Application;2024-12-15 23:15:23;12547;3;System
APP_000910;E_012548;Receive Missing Documents;2024-12-15 23:35:09;12548;11;System
APP_001108;E_012549;Review Document;2024-12-15 23:40:06;12549;4;Clerk
APP_001108;E_012550;Request Missing Documents;2024-12-15 23:54:33;12550;5;Clerk
APP_000910;E_012551;Review Document;2024-12-16 00:15:16;12551;12;Clerk
APP_000860;E_012552;Receive Missing Documents;2024-12-16 00:19:38;12552;11;System
APP_000910;E_012553;Assess Application;2024-12-16 00:37:36;12553;13;Clerk
APP_000860;E_012554;Review Document;2024-12-16 00:55:05;12554;12;Clerk
APP_000910;E_012555;Calculate Claim;2024-12-16 00:55:42;12555;14;Clerk
APP_000860;E_012556;Send Rejection;2024-12-16 01:04:57;12556;13;Clerk
APP_000860;E_012557;Application handled;2024-12-16 01:04:57;12557;14;System
APP_000910;E_012558;Send Notification;2024-12-16 01:05:37;12558;15;Clerk
APP_000910;E_012559;Application handled;2024-12-16 01:05:37;12559;16;System
APP_001009;E_012560;Receive Missing Documents;2024-12-16 03:02:02;12560;8;System
APP_001069;E_012561;Receive Parent Data;2024-12-16 03:03:40;12561;3;System
APP_001069;E_012562;Send Application Mail;2024-12-16 03:06:08;12562;4;System
APP_001069;E_012563;Receive Application;2024-12-16 03:08:39;12563;5;System
APP_001109;E_012564;Application started;2024-12-16 03:13:57;12564;1;System
APP_001109;E_012565;Send Application Mail;2024-12-16 03:16:52;12565;2;System
APP_001109;E_012566;Receive Application;2024-12-16 03:21:50;12566;3;System
APP_001009;E_012567;Review Document;2024-12-16 03:24:13;12567;9;Clerk
APP_001069;E_012568;Review Document;2024-12-16 03:26:12;12568;6;Clerk
APP_001009;E_012569;Request Missing Documents;2024-12-16 03:43:53;12569;10;Clerk
APP_001109;E_012570;Review Document;2024-12-16 03:44:00;12570;4;Clerk
APP_001069;E_012571;Request Missing Documents;2024-12-16 03:48:12;12571;7;Clerk
APP_000871;E_012572;Receive Missing Documents;2024-12-16 03:57:37;12572;11;System
APP_001109;E_012573;Request Missing Documents;2024-12-16 04:01:13;12573;5;Clerk
APP_001062;E_012574;Receive Parent Data;2024-12-16 04:20:37;12574;3;System
APP_001062;E_012575;Send Application Mail;2024-12-16 04:22:42;12575;4;System
APP_000871;E_012576;Review Document;2024-12-16 04:23:11;12576;12;Clerk
APP_001062;E_012577;Receive Application;2024-12-16 04:24:11;12577;5;System
APP_001056;E_012578;Receive Parent Data;2024-12-16 04:40:31;12578;3;System
APP_001056;E_012579;Send Application Mail;2024-12-16 04:42:50;12579;4;System
APP_001056;E_012580;Receive Application;2024-12-16 04:45:55;12580;5;System
APP_001048;E_012581;Receive Missing Documents;2024-12-16 04:49:10;12581;8;System
APP_000871;E_012582;Assess Application;2024-12-16 04:50:26;12582;13;Clerk
APP_001062;E_012583;Review Document;2024-12-16 04:58:02;12583;6;Clerk
APP_001062;E_012584;Request Missing Documents;2024-12-16 05:03:02;12584;7;Clerk
APP_001056;E_012585;Review Document;2024-12-16 05:03:51;12585;6;Clerk
APP_000871;E_012586;Calculate Claim;2024-12-16 05:06:21;12586;14;Clerk
APP_001048;E_012587;Review Document;2024-12-16 05:09:04;12587;9;Clerk
APP_000871;E_012588;Send Notification;2024-12-16 05:18:08;12588;15;Clerk
APP_000871;E_012589;Application handled;2024-12-16 05:18:08;12589;16;System
APP_001056;E_012590;Request Missing Documents;2024-12-16 05:18:31;12590;7;Clerk
APP_001048;E_012591;Assess Application;2024-12-16 05:47:17;12591;10;Clerk
APP_001048;E_012592;Send Rejection;2024-12-16 05:56:54;12592;11;Clerk
APP_001048;E_012593;Application handled;2024-12-16 05:56:54;12593;12;System
APP_000935;E_012594;Receive Parent Data;2024-12-16 06:36:02;12594;3;System
APP_001084;E_012595;Receive Parent Data;2024-12-16 06:36:57;12595;3;System
APP_000935;E_012596;Send Application Mail;2024-12-16 06:37:29;12596;4;System
APP_001084;E_012597;Send Application Mail;2024-12-16 06:38:34;12597;4;System
APP_001084;E_012598;Receive Application;2024-12-16 06:42:21;12598;5;System
APP_000935;E_012599;Receive Application;2024-12-16 06:42:23;12599;5;System
APP_001084;E_012600;Review Document;2024-12-16 07:08:54;12600;6;Clerk
APP_000935;E_012601;Review Document;2024-12-16 07:10:36;12601;6;Clerk
APP_001084;E_012602;Request Missing Documents;2024-12-16 07:21:25;12602;7;Clerk
APP_001037;E_012603;Receive Parent Data;2024-12-16 07:32:51;12603;3;System
APP_000935;E_012604;Assess Application;2024-12-16 07:33:03;12604;7;Clerk
APP_001037;E_012605;Send Application Mail;2024-12-16 07:34:01;12605;4;System
APP_001043;E_012606;Receive Missing Documents;2024-12-16 07:35:39;12606;10;System
APP_001037;E_012607;Receive Application;2024-12-16 07:36:57;12607;5;System
APP_000935;E_012608;Calculate Claim;2024-12-16 07:55:10;12608;8;Clerk
APP_001037;E_012609;Review Document;2024-12-16 08:01:47;12609;6;Clerk
APP_001043;E_012610;Review Document;2024-12-16 08:09:06;12610;11;Clerk
APP_000935;E_012611;Send Notification;2024-12-16 08:12:05;12611;9;Clerk
APP_000935;E_012612;Application handled;2024-12-16 08:12:05;12612;10;System
APP_001037;E_012613;Request Missing Documents;2024-12-16 08:20:19;12613;7;Clerk
APP_001043;E_012614;Assess Application;2024-12-16 08:29:09;12614;12;Clerk
APP_000936;E_012615;Receive Parent Data;2024-12-16 08:30:44;12615;3;System
APP_000936;E_012616;Send Application Mail;2024-12-16 08:33:35;12616;4;System
APP_000936;E_012617;Receive Application;2024-12-16 08:35:33;12617;5;System
APP_001043;E_012618;Send Rejection;2024-12-16 08:47:47;12618;13;Clerk
APP_001043;E_012619;Application handled;2024-12-16 08:47:47;12619;14;System
APP_000936;E_012620;Review Document;2024-12-16 09:06:38;12620;6;Clerk
APP_000936;E_012621;Request Missing Documents;2024-12-16 09:30:17;12621;7;Clerk
APP_001110;E_012622;Application started;2024-12-16 10:44:31;12622;1;System
APP_001110;E_012623;Request Parent Data;2024-12-16 10:46:13;12623;2;System
APP_001111;E_012624;Application started;2024-12-16 10:48:24;12624;1;System
APP_001111;E_012625;Request Parent Data;2024-12-16 10:49:02;12625;2;System
APP_000838;E_012626;Receive Missing Documents;2024-12-16 11:55:02;12626;8;System
APP_000838;E_012627;Review Document;2024-12-16 12:28:59;12627;9;Clerk
APP_001077;E_012628;Receive Missing Documents;2024-12-16 12:43:43;12628;8;System
APP_000838;E_012629;Request Missing Documents;2024-12-16 12:45:50;12629;10;Clerk
APP_001077;E_012630;Review Document;2024-12-16 13:09:26;12630;9;Clerk
APP_001077;E_012631;Request Missing Documents;2024-12-16 13:30:55;12631;10;Clerk
APP_001100;E_012632;Receive Parent Data;2024-12-16 14:09:21;12632;3;System
APP_001100;E_012633;Send Application Mail;2024-12-16 14:11:30;12633;4;System
APP_001101;E_012634;Receive Parent Data;2024-12-16 14:14:52;12634;3;System
APP_001100;E_012635;Receive Application;2024-12-16 14:15:02;12635;5;System
APP_001101;E_012636;Send Application Mail;2024-12-16 14:17:25;12636;4;System
APP_001101;E_012637;Receive Application;2024-12-16 14:21:55;12637;5;System
APP_001100;E_012638;Review Document;2024-12-16 14:38:01;12638;6;Clerk
APP_001054;E_012639;Receive Missing Documents;2024-12-16 14:42:40;12639;6;System
APP_001101;E_012640;Assess Application;2024-12-16 14:49:56;12640;6;Clerk
APP_001100;E_012641;Request Missing Documents;2024-12-16 14:51:27;12641;7;Clerk
APP_001101;E_012642;Send Rejection;2024-12-16 15:00:48;12642;7;Clerk
APP_001101;E_012643;Application handled;2024-12-16 15:00:48;12643;8;System
APP_001054;E_012644;Review Document;2024-12-16 15:07:17;12644;7;Clerk
APP_001063;E_012645;Receive Parent Data;2024-12-16 15:11:38;12645;3;System
APP_001063;E_012646;Send Application Mail;2024-12-16 15:12:53;12646;4;System
APP_001063;E_012647;Receive Application;2024-12-16 15:14:01;12647;5;System
APP_001054;E_012648;Request Missing Documents;2024-12-16 15:28:00;12648;8;Clerk
APP_001063;E_012649;Review Document;2024-12-16 15:41:12;12649;6;Clerk
APP_001063;E_012650;Request Missing Documents;2024-12-16 15:54:10;12650;7;Clerk
APP_001112;E_012651;Application started;2024-12-16 15:58:38;12651;1;System
APP_001112;E_012652;Request Parent Data;2024-12-16 15:59:55;12652;2;System
APP_000789;E_012653;Receive Missing Documents;2024-12-16 16:56:37;12653;7;System
APP_000789;E_012654;Review Document;2024-12-16 17:26:54;12654;8;Clerk
APP_000789;E_012655;Request Missing Documents;2024-12-16 17:39:55;12655;9;Clerk
APP_001113;E_012656;Application started;2024-12-16 17:53:31;12656;1;System
APP_001113;E_012657;Request Parent Data;2024-12-16 17:54:33;12657;2;System
APP_000939;E_012658;Receive Parent Data;2024-12-16 18:07:26;12658;3;System
APP_000939;E_012659;Send Application Mail;2024-12-16 18:09:15;12659;4;System
APP_001114;E_012660;Application started;2024-12-16 18:09:47;12660;1;System
APP_001114;E_012661;Request Parent Data;2024-12-16 18:10:48;12661;2;System
APP_000939;E_012662;Receive Application;2024-12-16 18:12:28;12662;5;System
APP_000939;E_012663;Review Document;2024-12-16 18:29:29;12663;6;Clerk
APP_001115;E_012664;Application started;2024-12-16 18:30:28;12664;1;System
APP_001115;E_012665;Send Application Mail;2024-12-16 18:31:37;12665;2;System
APP_001115;E_012666;Receive Application;2024-12-16 18:36:18;12666;3;System
APP_001116;E_012667;Application started;2024-12-16 18:52:04;12667;1;System
APP_001116;E_012668;Request Parent Data;2024-12-16 18:53:40;12668;2;System
APP_001117;E_012669;Application started;2024-12-16 18:54:04;12669;1;System
APP_000939;E_012670;Assess Application;2024-12-16 18:54:54;12670;7;Clerk
APP_001117;E_012671;Request Parent Data;2024-12-16 18:55:37;12671;2;System
APP_001115;E_012672;Review Document;2024-12-16 18:56:24;12672;4;Clerk
APP_000792;E_012673;Receive Missing Documents;2024-12-16 19:03:05;12673;8;System
APP_001118;E_012674;Application started;2024-12-16 19:10:48;12674;1;System
APP_001118;E_012675;Request Parent Data;2024-12-16 19:11:32;12675;2;System
APP_000939;E_012676;Calculate Claim;2024-12-16 19:12:28;12676;8;Clerk
APP_001115;E_012677;Request Missing Documents;2024-12-16 19:14:58;12677;5;Clerk
APP_000939;E_012678;Send Notification;2024-12-16 19:28:55;12678;9;Clerk
APP_000939;E_012679;Application handled;2024-12-16 19:28:55;12679;10;System
APP_001119;E_012680;Application started;2024-12-16 19:29:53;12680;1;System
APP_001119;E_012681;Send Application Mail;2024-12-16 19:32:14;12681;2;System
APP_001119;E_012682;Receive Application;2024-12-16 19:35:02;12682;3;System
APP_000792;E_012683;Review Document;2024-12-16 19:36:12;12683;9;Clerk
APP_001119;E_012684;Review Document;2024-12-16 19:50:50;12684;4;Clerk
APP_000792;E_012685;Assess Application;2024-12-16 20:00:46;12685;10;Clerk
APP_001119;E_012686;Assess Application;2024-12-16 20:16:19;12686;5;Clerk
APP_000945;E_012687;Receive Parent Data;2024-12-16 20:22:43;12687;3;System
APP_000945;E_012688;Send Application Mail;2024-12-16 20:23:49;12688;4;System
APP_000792;E_012689;Calculate Claim;2024-12-16 20:23:50;12689;11;Clerk
APP_001120;E_012690;Application started;2024-12-16 20:26:37;12690;1;System
APP_000945;E_012691;Receive Application;2024-12-16 20:26:53;12691;5;System
APP_001120;E_012692;Request Parent Data;2024-12-16 20:27:33;12692;2;System
APP_001119;E_012693;Calculate Claim;2024-12-16 20:31:35;12693;6;Clerk
APP_000792;E_012694;Send Notification;2024-12-16 20:35:03;12694;12;Clerk
APP_000792;E_012695;Application handled;2024-12-16 20:35:03;12695;13;System
APP_001119;E_012696;Send Notification;2024-12-16 20:41:26;12696;7;Clerk
APP_001119;E_012697;Application handled;2024-12-16 20:41:26;12697;8;System
APP_000945;E_012698;Review Document;2024-12-16 20:54:29;12698;6;Clerk
APP_000761;E_012699;Receive Missing Documents;2024-12-16 20:58:05;12699;11;System
APP_000945;E_012700;Request Missing Documents;2024-12-16 21:11:39;12700;7;Clerk
APP_000948;E_012701;Receive Parent Data;2024-12-16 21:18:50;12701;3;System
APP_000948;E_012702;Send Application Mail;2024-12-16 21:21:44;12702;4;System
APP_000948;E_012703;Receive Application;2024-12-16 21:22:54;12703;5;System
APP_000761;E_012704;Review Document;2024-12-16 21:23:58;12704;12;Clerk
APP_000948;E_012705;Review Document;2024-12-16 21:36:51;12705;6;Clerk
APP_000761;E_012706;Assess Application;2024-12-16 21:41:24;12706;13;Clerk
APP_000948;E_012707;Request Missing Documents;2024-12-16 21:44:57;12707;7;Clerk
APP_001121;E_012708;Application started;2024-12-16 21:46:05;12708;1;System
APP_001121;E_012709;Request Parent Data;2024-12-16 21:46:44;12709;2;System
APP_000761;E_012710;Calculate Claim;2024-12-16 21:59:52;12710;14;Clerk
APP_000761;E_012711;Send Notification;2024-12-16 22:10:24;12711;15;Clerk
APP_000761;E_012712;Application handled;2024-12-16 22:10:24;12712;16;System
APP_000833;E_012713;Receive Missing Documents;2024-12-16 22:15:29;12713;11;System
APP_001122;E_012714;Application started;2024-12-16 22:19:01;12714;1;System
APP_001122;E_012715;Request Parent Data;2024-12-16 22:19:57;12715;2;System
APP_000833;E_012716;Review Document;2024-12-16 22:42:03;12716;12;Clerk
APP_000833;E_012717;Assess Application;2024-12-16 23:07:29;12717;13;Clerk
APP_001123;E_012718;Application started;2024-12-16 23:31:26;12718;1;System
APP_001123;E_012719;Request Parent Data;2024-12-16 23:33:25;12719;2;System
APP_000833;E_012720;Calculate Claim;2024-12-16 23:33:40;12720;14;Clerk
APP_000833;E_012721;Send Notification;2024-12-16 23:46:07;12721;15;Clerk
APP_000833;E_012722;Application handled;2024-12-16 23:46:07;12722;16;System
APP_001023;E_012723;Receive Missing Documents;2024-12-17 03:03:56;12723;8;System
APP_001083;E_012724;Receive Missing Documents;2024-12-17 03:12:18;12724;6;System
APP_001083;E_012725;Review Document;2024-12-17 03:23:52;12725;7;Clerk
APP_001023;E_012726;Review Document;2024-12-17 03:31:59;12726;9;Clerk
APP_001083;E_012727;Request Missing Documents;2024-12-17 03:39:13;12727;8;Clerk
APP_001023;E_012728;Request Missing Documents;2024-12-17 03:42:53;12728;10;Clerk
APP_001124;E_012729;Application started;2024-12-17 04:07:20;12729;1;System
APP_001124;E_012730;Request Parent Data;2024-12-17 04:07:59;12730;2;System
APP_000983;E_012731;Receive Missing Documents;2024-12-17 05:06:36;12731;11;System
APP_001056;E_012732;Receive Missing Documents;2024-12-17 05:18:31;12732;8;System
APP_001125;E_012733;Application started;2024-12-17 05:19:44;12733;1;System
APP_001125;E_012734;Request Parent Data;2024-12-17 05:20:16;12734;2;System
APP_000953;E_012735;Receive Parent Data;2024-12-17 05:36:53;12735;3;System
APP_000953;E_012736;Send Application Mail;2024-12-17 05:39:42;12736;4;System
APP_000983;E_012737;Review Document;2024-12-17 05:44:16;12737;12;Clerk
APP_000953;E_012738;Receive Application;2024-12-17 05:44:32;12738;5;System
APP_001056;E_012739;Review Document;2024-12-17 05:46:19;12739;9;Clerk
APP_000953;E_012740;Request Missing Documents;2024-12-17 05:49:56;12740;6;Clerk
APP_000983;E_012741;Assess Application;2024-12-17 06:09:54;12741;13;Clerk
APP_001056;E_012742;Assess Application;2024-12-17 06:17:21;12742;10;Clerk
APP_001082;E_012743;Receive Parent Data;2024-12-17 06:19:12;12743;3;System
APP_001017;E_012744;Receive Missing Documents;2024-12-17 06:20:23;12744;8;System
APP_000983;E_012745;Send Rejection;2024-12-17 06:20:41;12745;14;Clerk
APP_000983;E_012746;Application handled;2024-12-17 06:20:41;12746;15;System
APP_001082;E_012747;Send Application Mail;2024-12-17 06:21:40;12747;4;System
APP_001082;E_012748;Receive Application;2024-12-17 06:24:45;12748;5;System
APP_001056;E_012749;Calculate Claim;2024-12-17 06:40:30;12749;11;Clerk
APP_001082;E_012750;Review Document;2024-12-17 06:44:52;12750;6;Clerk
APP_001017;E_012751;Review Document;2024-12-17 06:54:44;12751;9;Clerk
APP_001056;E_012752;Send Notification;2024-12-17 06:55:55;12752;12;Clerk
APP_001056;E_012753;Application handled;2024-12-17 06:55:55;12753;13;System
APP_001082;E_012754;Assess Application;2024-12-17 07:06:09;12754;7;Clerk
APP_001017;E_012755;Request Missing Documents;2024-12-17 07:12:37;12755;10;Clerk
APP_001082;E_012756;Send Rejection;2024-12-17 07:13:47;12756;8;Clerk
APP_001082;E_012757;Application handled;2024-12-17 07:13:47;12757;9;System
APP_001020;E_012758;Receive Missing Documents;2024-12-17 07:56:19;12758;8;System
APP_001037;E_012759;Receive Missing Documents;2024-12-17 08:20:19;12759;8;System
APP_001020;E_012760;Review Document;2024-12-17 08:22:58;12760;9;Clerk
APP_001020;E_012761;Request Missing Documents;2024-12-17 08:32:30;12761;10;Clerk
APP_001037;E_012762;Review Document;2024-12-17 08:37:19;12762;9;Clerk
APP_001037;E_012763;Request Missing Documents;2024-12-17 08:53:31;12763;10;Clerk
APP_001069;E_012764;Receive Missing Documents;2024-12-17 10:43:51;12764;8;System
APP_001070;E_012765;Receive Parent Data;2024-12-17 11:03:44;12765;3;System
APP_001069;E_012766;Review Document;2024-12-17 11:05:12;12766;9;Clerk
APP_001070;E_012767;Send Application Mail;2024-12-17 11:05:16;12767;4;System
APP_001070;E_012768;Receive Application;2024-12-17 11:10:14;12768;5;System
APP_001069;E_012769;Request Missing Documents;2024-12-17 11:22:30;12769;10;Clerk
APP_000822;E_012770;Receive Missing Documents;2024-12-17 11:23:10;12770;11;System
APP_000954;E_012771;Receive Parent Data;2024-12-17 11:28:21;12771;3;System
APP_000954;E_012772;Send Application Mail;2024-12-17 11:29:35;12772;4;System
APP_000954;E_012773;Receive Application;2024-12-17 11:32:00;12773;5;System
APP_001070;E_012774;Review Document;2024-12-17 11:34:12;12774;6;Clerk
APP_001126;E_012775;Application started;2024-12-17 11:34:45;12775;1;System
APP_001126;E_012776;Request Parent Data;2024-12-17 11:35:40;12776;2;System
APP_000822;E_012777;Review Document;2024-12-17 11:48:28;12777;12;Clerk
APP_001062;E_012778;Receive Missing Documents;2024-12-17 11:52:23;12778;8;System
APP_001070;E_012779;Request Missing Documents;2024-12-17 11:53:58;12779;7;Clerk
APP_000954;E_012780;Request Missing Documents;2024-12-17 11:59:11;12780;6;Clerk
APP_001062;E_012781;Review Document;2024-12-17 12:02:23;12781;9;Clerk
